Date,Ticker,Price,EMA20,MA30,MA50,MA100,MA200,AboveEMA20,Pct_Above_EMA20,Above30,Pct_Above_30,Above50,Pct_Above_50,Above100,Pct_Above_100,Above200,Pct_Above_200
2025-05-20,AIQ,40.638565,38.721489,36.899389,36.854546,,,Yes,0.049509,Yes,0.101334,Yes,0.102674,,,,
2025-05-21,AIQ,40.139565,38.856543,37.189475,36.922011,,,Yes,0.033019,Yes,0.079326,Yes,0.087145,,,,
2025-05-22,AIQ,40.219402,38.986339,37.354477,36.978697,,,Yes,0.031628,Yes,0.076696,Yes,0.087637,,,,
2025-05-23,AIQ,39.870102,39.070507,37.558735,37.044964,,,Yes,0.020465,Yes,0.06154,Yes,0.076262,,,,
2025-05-27,AIQ,40.708424,39.226499,37.769645,37.106641,,,Yes,0.037779,Yes,0.077808,Yes,0.097066,,,,
2025-05-28,AIQ,40.438961,39.341972,37.962259,37.150952,,,Yes,0.027883,Yes,0.065241,Yes,0.088504,,,,
2025-05-29,AIQ,40.369106,39.439794,38.14822,37.206042,,,Yes,0.023563,Yes,0.058217,Yes,0.085015,,,,
2025-05-30,AIQ,40.219402,39.514043,38.361127,37.248955,,,Yes,0.017851,Yes,0.048442,Yes,0.079746,,,,
2025-06-02,AIQ,40.64854,39.62209,38.588338,37.308436,,,Yes,0.025906,Yes,0.053389,Yes,0.089527,,,,
2025-06-03,AIQ,40.878082,39.741708,38.845489,37.370711,,,Yes,0.028594,Yes,0.052325,Yes,0.093853,,,,
2025-06-04,AIQ,41.2673,39.887003,39.08634,37.425601,,,Yes,0.034605,Yes,0.055799,Yes,0.102649,,,,
2025-06-05,AIQ,41.117603,40.004203,39.289599,37.475701,,,Yes,0.027832,Yes,0.046526,Yes,0.09718,,,,
2025-06-06,AIQ,41.536758,40.15016,39.469904,37.549553,,,Yes,0.034535,Yes,0.052365,Yes,0.106185,,,,
2025-06-09,AIQ,41.816204,40.308831,39.640562,37.634982,,,Yes,0.037396,Yes,0.054884,Yes,0.111099,,,,
2025-06-10,AIQ,41.995846,40.469499,39.81621,37.74556,,,Yes,0.037716,Yes,0.054742,Yes,0.112604,,,,
2025-06-11,AIQ,42.025784,40.617717,39.987866,37.859931,,,Yes,0.034666,Yes,0.050963,Yes,0.110033,,,,
2025-06-12,AIQ,42.105621,40.759422,40.164845,37.969112,,,Yes,0.033028,Yes,0.04832,Yes,0.108944,,,,
2025-06-13,AIQ,41.5168,40.831553,40.312216,38.061128,,,Yes,0.016782,Yes,0.029881,Yes,0.090793,,,,
2025-06-16,AIQ,42.235363,40.965249,40.450606,38.210628,,,Yes,0.031005,Yes,0.044122,Yes,0.10533,,,,
2025-06-17,AIQ,41.846142,41.049144,40.578017,38.400847,,,Yes,0.019416,Yes,0.031252,Yes,0.089719,,,,
2025-06-18,AIQ,41.796246,41.120296,40.714411,38.594659,,,Yes,0.016438,Yes,0.026571,Yes,0.082954,,,,
2025-06-20,AIQ,41.417004,41.148554,40.834503,38.794259,,,Yes,0.006524,Yes,0.014265,Yes,0.067607,,,,
2025-06-23,AIQ,41.876083,41.217843,40.955927,38.926394,,,Yes,0.01597,Yes,0.022467,Yes,0.075776,,,,
